created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status,extended_entities
Mon Mar 21 21:45:28 +0000 2022,1506024218571464717,1506024218571464717,@Johnrashton47 When #diabetes has been the biggest comorbidity for #COVID19 deaths why aren't PWD over 60 offered… https://t.co/3ov4xu6TXc,True,"{'hashtags': [{'text': 'diabetes', 'indices': [20, 29]}, {'text': 'COVID19', 'indices': [67, 75]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Johnrashton47', 'name': 'John Ashton ( you, us, I)', 'id': 499455731, 'id_str': '499455731', 'indices': [0, 14]}], 'urls': [{'url': 'https://t.co/3ov4xu6TXc', 'expanded_url': 'https://twitter.com/i/web/status/1506024218571464717', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.5056601700634706e+18,1505660170063470592,499455731.0,499455731,Johnrashton47,"{'id': 17391072, 'id_str': '17391072', 'name': 'Jenny_Edwards CBE', 'screen_name': 'Jenny_Edwards', 'location': 'London, England', 'description': ""Chair People's Health Trust. Stay True. Stay Strong. Stay Together. Stay Inspired. FFPH, FRSA, Soc of Leadership Fellows.\nRetweet does not = agreement."", 'url': 'https://t.co/goz6hRJ3rm', 'entities': {'url': {'urls': [{'url': 'https://t.co/goz6hRJ3rm', 'expanded_url': 'https://www.peopleshealthtrust.org.uk', 'display_url': 'peopleshealthtrust.org.uk', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 11835, 'friends_count': 12996, 'listed_count': 280, 'created_at': 'Fri Nov 14 17:02:35 +0000 2008', 'favourites_count': 50178, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 22746, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'B2DFDA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme13/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme13/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1369246094820052994/jO_QHoxP_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1369246094820052994/jO_QHoxP_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/17391072/1539043500', 'profile_link_color': '93A644', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,"{'id': '537b8c5518197832', 'url': 'https://api.twitter.com/1.1/geo/id/537b8c5518197832.json', 'place_type': 'city', 'name': 'Enfield', 'full_name': 'Enfield, London', 'country_code': 'GB', 'country': 'United Kingdom', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.18576, 51.604519], [-0.0125671, 51.604519], [-0.0125671, 51.686032], [-0.18576, 51.686032]]]}, 'attributes': {}}",,False,0,0,False,False,en,,,,,
Mon Mar 21 21:31:13 +0000 2022,1506020629849391104,1506020629849391104,Disturbing figures from @fsb_policy @indparltrust dinner marking retirement of @MikeCherryFSB - 15% of SMEs at risk… https://t.co/PTQ8IPYQnv,True,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'fsb_policy', 'name': 'FSB', 'id': 20058335, 'id_str': '20058335', 'indices': [24, 35]}, {'screen_name': 'indparltrust', 'name': 'Industry and Parliament Trust', 'id': 34048384, 'id_str': '34048384', 'indices': [36, 49]}, {'screen_name': 'MikeCherryFSB', 'name': 'Mike Cherry', 'id': 1894639874, 'id_str': '1894639874', 'indices': [79, 93]}], 'urls': [{'url': 'https://t.co/PTQ8IPYQnv', 'expanded_url': 'https://twitter.com/i/web/status/1506020629849391104', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 16596200, 'id_str': '16596200', 'name': 'Natalie Bennett', 'screen_name': 'natalieben', 'location': '', 'description': 'Green Party peer. Party leader 2012-16. Sheffield Green Party member. Follows not an endorsement.', 'url': 'https://t.co/BHZBwSGpy6', 'entities': {'url': {'urls': [{'url': 'https://t.co/BHZBwSGpy6', 'expanded_url': 'http://nataliebennett.org', 'display_url': 'nataliebennett.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 178616, 'friends_count': 139422, 'listed_count': 1899, 'created_at': 'Sat Oct 04 22:49:36 +0000 2008', 'favourites_count': 23983, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 102995, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'EBEBEB', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1479439872414793731/1csgXt67_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1479439872414793731/1csgXt67_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/16596200/1493505693', 'profile_link_color': '990000', 'profile_sidebar_border_color': 'DFDFDF', 'profile_sidebar_fill_color': 'F3F3F3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,"{'id': '07d9c98d6b485000', 'url': 'https://api.twitter.com/1.1/geo/id/07d9c98d6b485000.json', 'place_type': 'poi', 'name': 'House of Lords', 'full_name': 'House of Lords', 'country_code': 'GB', 'country': 'United Kingdom', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.12494802474975586, 51.4987383514873], [-0.12494802474975586, 51.4987383514873], [-0.12494802474975586, 51.4987383514873], [-0.12494802474975586, 51.4987383514873]]]}, 'attributes': {}}",,False,4,3,False,False,en,False,,,,
Mon Mar 21 19:04:53 +0000 2022,1505983803822592004,1505983803822592004,NEW: #Stormont MLAs voted 57 ~ 25 to extend DoH #covid19 powers by six months in case they are needed this autumn…… https://t.co/7S0wdVG1Sx,True,"{'hashtags': [{'text': 'Stormont', 'indices': [5, 14]}, {'text': 'covid19', 'indices': [48, 56]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7S0wdVG1Sx', 'expanded_url': 'https://twitter.com/i/web/status/1505983803822592004', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 20176196, 'id_str': '20176196', 'name': 'Amanda', 'screen_name': 'AmandaFBelfast', 'location': 'Ireland', 'description': 'Amanda Ferguson. North Belfast woman. Journalist. Northern/Ireland Correspondent. Freelance writer, broadcaster, event host. Also @wimbelfast', 'url': 'https://t.co/BPa2d1wgXB', 'entities': {'url': {'urls': [{'url': 'https://t.co/BPa2d1wgXB', 'expanded_url': 'http://Amanda.ie', 'display_url': 'Amanda.ie', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 29577, 'friends_count': 4622, 'listed_count': 241, 'created_at': 'Thu Feb 05 19:14:31 +0000 2009', 'favourites_count': 4654, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 47496, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '030103', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1504546263664148480/SoziBpGC_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1504546263664148480/SoziBpGC_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/20176196/1628980023', 'profile_link_color': '19CF86', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '000000', 'profile_text_color': 'FA8459', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,"{'id': '28679b23ed15b380', 'url': 'https://api.twitter.com/1.1/geo/id/28679b23ed15b380.json', 'place_type': 'city', 'name': 'Belfast', 'full_name': 'Belfast, Northern Ireland', 'country_code': 'GB', 'country': 'United Kingdom', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.0361161, 54.543241], [-5.8207101, 54.543241], [-5.8207101, 54.6484968], [-6.0361161, 54.6484968]]]}, 'attributes': {}}",,False,2,9,False,False,en,False,,,,
Mon Mar 21 18:39:58 +0000 2022,1505977533841481731,1505977533841481731,"I'm do sick of coming on twitter to see the same things trending 
#borisOut
#BrexitDisaster
#Trans
#COVID19 
2 year… https://t.co/pZ6XC2qHtg",True,"{'hashtags': [{'text': 'borisOut', 'indices': [66, 75]}, {'text': 'BrexitDisaster', 'indices': [76, 91]}, {'text': 'Trans', 'indices': [92, 98]}, {'text': 'COVID19', 'indices': [99, 107]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/pZ6XC2qHtg', 'expanded_url': 'https://twitter.com/i/web/status/1505977533841481731', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 733207233736155136, 'id_str': '733207233736155136', 'name': 'KEEP CASH', 'screen_name': 'EUrefOUT', 'location': '', 'description': 'surviving Covid is the hardest thing we have ever had to do.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 813, 'friends_count': 1190, 'listed_count': 15, 'created_at': 'Thu May 19 08:06:41 +0000 2016', 'favourites_count': 30455, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 25165, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1270879987021885440/fFZvBJe__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1270879987021885440/fFZvBJe__normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/733207233736155136/1591836451', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,"{'id': '208d28e57bdc12e9', 'url': 'https://api.twitter.com/1.1/geo/id/208d28e57bdc12e9.json', 'place_type': 'admin', 'name': 'Wales', 'full_name': 'Wales, United Kingdom', 'country_code': 'GB', 'country': 'United Kingdom', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.35340678071236, 51.3787780012005], [-2.64982707940341, 51.3787780012005], [-2.64982707940341, 53.4300939018827], [-5.35340678071236, 53.4300939018827]]]}, 'attributes': {}}",,False,0,0,False,False,en,,,,,
Mon Mar 21 18:23:08 +0000 2022,1505973299502850052,1505973299502850052,The rollout of new #COVID19 #Booster jabs to #vulnerable people on the #IsleofMan will begin next week. Those aged… https://t.co/TQA3WWVpLw,True,"{'hashtags': [{'text': 'COVID19', 'indices': [19, 27]}, {'text': 'Booster', 'indices': [28, 36]}, {'text': 'vulnerable', 'indices': [45, 56]}, {'text': 'IsleofMan', 'indices': [71, 81]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/TQA3WWVpLw', 'expanded_url': 'https://twitter.com/i/web/status/1505973299502850052', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 562889880, 'id_str': '562889880', 'name': 'P&S Chemist', 'screen_name': 'pschemist', 'location': 'Ilford, Essex', 'description': 'A multi-award-winning independent pharmacy at the heart of our community. Daily health news, advice, services and offers on health products. Tweets Mon to Fri', 'url': 'https://t.co/M9w6SQa93T', 'entities': {'url': {'urls': [{'url': 'https://t.co/M9w6SQa93T', 'expanded_url': 'http://www.pschemist.com', 'display_url': 'pschemist.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1309, 'friends_count': 1099, 'listed_count': 15, 'created_at': 'Wed Apr 25 11:36:54 +0000 2012', 'favourites_count': 8993, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 18586, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1055458765007392769/YUNE4sjc_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1055458765007392769/YUNE4sjc_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/562889880/1605115158', 'profile_link_color': '4D0099', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,"{'id': '00486f39ae8bd30d', 'url': 'https://api.twitter.com/1.1/geo/id/00486f39ae8bd30d.json', 'place_type': 'city', 'name': 'Ilford', 'full_name': 'Ilford, London', 'country_code': 'GB', 'country': 'United Kingdom', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[0.0103975, 51.543815], [0.147328, 51.543815], [0.147328, 51.626165], [0.0103975, 51.626165]]]}, 'attributes': {}}",,False,0,1,False,False,en,False,,,,
Mon Mar 21 17:44:13 +0000 2022,1505963505933070338,1505963505933070338,Trying to keep a mask in inside to see if we can avoid partner getting #COVID19 too - but the mask makes me cough m… https://t.co/7HhGyvkdcM,True,"{'hashtags': [{'text': 'COVID19', 'indices': [71, 79]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7HhGyvkdcM', 'expanded_url': 'https://twitter.com/i/web/status/1505963505933070338', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 23793507, 'id_str': '23793507', 'name': 'Caleb Parkin', 'screen_name': 'CalebParkin', 'location': 'Bristol, England', 'description': ""Bristol City Poet, 2020-22👑'Wasted Rainbow' w/@LighthouseTall 🌈🗑'This Fruiting Body' w/@NineArchesPress 🍄 museums🏛️writing for wellbeing🐩he/they"", 'url': 'https://t.co/zf0Nn1GzTm', 'entities': {'url': {'urls': [{'url': 'https://t.co/zf0Nn1GzTm', 'expanded_url': 'http://www.calebparkin.com', 'display_url': 'calebparkin.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4122, 'friends_count': 4873, 'listed_count': 60, 'created_at': 'Wed Mar 11 17:17:01 +0000 2009', 'favourites_count': 30846, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 27755, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1480482530524549121/11DXvayP_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1480482530524549121/11DXvayP_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/23793507/1628163401', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,"{'id': '7f15dd80ac78ef40', 'url': 'https://api.twitter.com/1.1/geo/id/7f15dd80ac78ef40.json', 'place_type': 'city', 'name': 'Bristol', 'full_name': 'Bristol, England', 'country_code': 'GB', 'country': 'United Kingdom', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.659936, 51.399367], [-2.510844, 51.399367], [-2.510844, 51.516387], [-2.659936, 51.516387]]]}, 'attributes': {}}",,False,0,2,False,False,en,,,,,
Mon Mar 21 16:46:01 +0000 2022,1505948855698870275,1505948855698870275,Dear @sajidjavid are NHS staff meant to do twice weekly testing or have we just given up? 🤷‍♂️Asking for 1.2million… https://t.co/TG207wKKOR,True,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sajidjavid', 'name': 'Sajid Javid', 'id': 20052899, 'id_str': '20052899', 'indices': [5, 16]}], 'urls': [{'url': 'https://t.co/TG207wKKOR', 'expanded_url': 'https://twitter.com/i/web/status/1505948855698870275', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 19443658, 'id_str': '19443658', 'name': 'Dr David #VaccinePlus Nicholl', 'screen_name': 'djnicholl', 'location': 'By my (cleaned) tendon hammer', 'description': 'Neurologist. Chair @bromslibdems🔸“Cheerfully pugnacious”The Observer. 🚴\u200d♂️,Trustee @FrontLineMap Committee @TheDA_UK @wb_uk Believes in metric system🤷\u200d♂️', 'url': 'https://t.co/2h0sWzx1VW', 'entities': {'url': {'urls': [{'url': 'https://t.co/2h0sWzx1VW', 'expanded_url': 'https://www.drdavidnicholl.com', 'display_url': 'drdavidnicholl.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 26486, 'friends_count': 2085, 'listed_count': 258, 'created_at': 'Sat Jan 24 12:14:36 +0000 2009', 'favourites_count': 26981, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 68566, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1497923983349538816/Qs78Empj_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1497923983349538816/Qs78Empj_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/19443658/1615879636', 'profile_link_color': '009999', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,"{'id': '53b67b1d1cc81a51', 'url': 'https://api.twitter.com/1.1/geo/id/53b67b1d1cc81a51.json', 'place_type': 'city', 'name': 'Birmingham', 'full_name': 'Birmingham, England', 'country_code': 'GB', 'country': 'United Kingdom', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.033651, 52.381063], [-1.74763, 52.381063], [-1.74763, 52.60687], [-2.033651, 52.60687]]]}, 'attributes': {}}",,False,32,75,False,False,en,False,,,,
Mon Mar 21 15:59:46 +0000 2022,1505937216400502788,1505937216400502788,#breaking #ShanghaiDisneyland is closed from today until further notice due to another #COVID19 outbreak in #China… https://t.co/sPH66KWFzN,True,"{'hashtags': [{'text': 'breaking', 'indices': [0, 9]}, {'text': 'ShanghaiDisneyland', 'indices': [10, 29]}, {'text': 'COVID19', 'indices': [87, 95]}, {'text': 'China', 'indices': [108, 114]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sPH66KWFzN', 'expanded_url': 'https://twitter.com/i/web/status/1505937216400502788', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 612714920, 'id_str': '612714920', 'name': 'Stuart', 'screen_name': 'stubpb', 'location': 'Blackpool, York, Malton, UK', 'description': '#Gay 🏳️\u200d🌈 likes 🎢🎡🎠, #doctorwho, #Sclub7. Theme Park Blogger & Theatre Critic. Run/Own #saveholbycity & Price Busters Online Ltd. All views my own.', 'url': 'https://t.co/o27Z0Rlsym', 'entities': {'url': {'urls': [{'url': 'https://t.co/o27Z0Rlsym', 'expanded_url': 'http://www.pricebustersonline.co.uk', 'display_url': 'pricebustersonline.co.uk', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 495, 'friends_count': 522, 'listed_count': 6, 'created_at': 'Tue Jun 19 17:26:51 +0000 2012', 'favourites_count': 14287, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 17948, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1383423148431876096/K4zbC0jV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1383423148431876096/K4zbC0jV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/612714920/1646235390', 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': '65B0DA', 'profile_sidebar_fill_color': '7AC3EE', 'profile_text_color': '3D1957', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,"{'id': '1aca7d8a9c3faae1', 'url': 'https://api.twitter.com/1.1/geo/id/1aca7d8a9c3faae1.json', 'place_type': 'city', 'name': 'Blackpool', 'full_name': 'Blackpool, England', 'country_code': 'GB', 'country': 'United Kingdom', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.0569682, 53.80665], [-3.00721, 53.80665], [-3.00721, 53.8757277], [-3.0569682, 53.8757277]]]}, 'attributes': {}}",,False,0,0,False,False,en,,,,,
Mon Mar 21 14:35:33 +0000 2022,1505916026323673090,1505916026323673090,"Just cancelled our (thankfully cheap &amp; cheerful, plus free to cancel) holiday apartment. 

Guessing we'll need PCR… https://t.co/mY6byNzsKI",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/mY6byNzsKI', 'expanded_url': 'https://twitter.com/i/web/status/1505916026323673090', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [120, 143]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 23793507, 'id_str': '23793507', 'name': 'Caleb Parkin', 'screen_name': 'CalebParkin', 'location': 'Bristol, England', 'description': ""Bristol City Poet, 2020-22👑'Wasted Rainbow' w/@LighthouseTall 🌈🗑'This Fruiting Body' w/@NineArchesPress 🍄 museums🏛️writing for wellbeing🐩he/they"", 'url': 'https://t.co/zf0Nn1GzTm', 'entities': {'url': {'urls': [{'url': 'https://t.co/zf0Nn1GzTm', 'expanded_url': 'http://www.calebparkin.com', 'display_url': 'calebparkin.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4122, 'friends_count': 4873, 'listed_count': 60, 'created_at': 'Wed Mar 11 17:17:01 +0000 2009', 'favourites_count': 30846, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 27755, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1480482530524549121/11DXvayP_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1480482530524549121/11DXvayP_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/23793507/1628163401', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,"{'id': '7f15dd80ac78ef40', 'url': 'https://api.twitter.com/1.1/geo/id/7f15dd80ac78ef40.json', 'place_type': 'city', 'name': 'Bristol', 'full_name': 'Bristol, England', 'country_code': 'GB', 'country': 'United Kingdom', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.659936, 51.399367], [-2.510844, 51.399367], [-2.510844, 51.516387], [-2.659936, 51.516387]]]}, 'attributes': {}}",,False,0,0,False,False,en,False,,,,
